GUID,GEOGID,GEOGDESC,Reference Geography,ED_GUID,ED_ID_STR,ED_ENGLISH,ED_GAEILGE,ED_OFFICIAL,LEA_GUID,CSO_LEA,LEA_ID,LEA_OFFICIAL,LA_GUID,LOCAL_AUTHORITY,LA_CODE,COUNTY,CONTAE,PROVINCE,NUTS3,NUTS3_NAME,NUTS2,NUTS2_NAME,NUTS1,NUTS1_NAME,Total - Females (Normalisation) ,Total - Males (Normalisation),Total Population (Normalisation),Occupied (Normalisation),Temporarily absent (Normalisation),Unoccupied holiday homes (Normalisation),Other vacant dwellings (Normalisation),Total dwellings (Normalisation),AREA,Area unit of measure,Shape__Area,Shape__Length,GUID,Professional workers - Males,Managerial and technical - Males,Non-manual - Males,Skilled manual - Males,Semi-skilled - Males,Unskilled - Males,All others gainfully occupied and unknown - Males,Total - Males,Professional workers - Females,Managerial and technical - Females,Non-manual - Females,Skilled manual - Females,Semi-skilled - Females,Unskilled - Females,All others gainfully occupied and unknown - Females,Total - Females,Professional workers - Total,Managerial and technical - Total,Non-manual - Total,Skilled manual - Total,Semi-skilled - Total,Unskilled - Total,All others gainfully occupied and unknown - Total,Total,ObjectId
2ae19629-1a10-13a3-e055-000000000001,2ae19629-1a10-13a3-e055-000000000001,ACLARE,CSO ED-2022,2ae19629-1a10-13a3-e055-000000000001,207003,ACLARE,ÁTH AN CHLÁIR,Y,2ae19629-3f27-13a3-e055-000000000001,BALLYMOTE-TOBERCURRY,13200400,Y,2ae19629-1498-13a3-e055-000000000001,SLIGO COUNTY COUNCIL,SO,SLIGO,Sligeach,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,112,121,233,104,3,15,39,161,24683000,Sq Metres,24683296.1509705,39023.4880515511,2ae19629-1a10-13a3-e055-000000000001,12,33,9,36,5,7,19,121,3,37,29,8,11,6,18,112,15,70,38,44,16,13,37,233,3109
2ae19629-1a35-13a3-e055-000000000001,2ae19629-1a35-13a3-e055-000000000001,KILLARAGHT,CSO ED-2022,2ae19629-1a35-13a3-e055-000000000001,207049,KILLARAGHT,CILL ATHRACHT,Y,2ae19629-3f27-13a3-e055-000000000001,BALLYMOTE-TOBERCURRY,13200400,Y,2ae19629-1498-13a3-e055-000000000001,SLIGO COUNTY COUNCIL,SO,SLIGO,Sligeach,Connacht,IE041,Border,IE04,Northern and Western,IE0,Ireland,215,241,456,175,6,31,40,252,41720000,Sq Metres,41720133.0398865,54861.4605642146,2ae19629-1a35-13a3-e055-000000000001,16,75,44,51,28,6,21,241,20,83,51,17,19,1,24,215,36,158,95,68,47,7,45,456,3110
2ae19629-1a38-13a3-e055-000000000001,2ae19629-1a38-13a3-e055-000000000001,BALLYCLERAHAN,CSO ED-2022,2ae19629-1a38-13a3-e055-000000000001,217015,BALLYCLERAHAN,BAILE UÍ CHLÉIREACHÁIN,Y,2ae19629-3f2f-13a3-e055-000000000001,CLONMEL,13210403,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,521,528,1049,367,7,0,20,394,21974000,Sq Metres,21974265.7710266,38982.2611885671,2ae19629-1a38-13a3-e055-000000000001,53,157,76,103,74,21,44,528,50,176,116,48,66,17,48,521,103,333,192,151,140,38,92,1049,3111
2ae19629-1a84-13a3-e055-000000000001,2ae19629-1a84-13a3-e055-000000000001,TULLAMORE RURAL,CSO ED-2022,2ae19629-1a84-13a3-e055-000000000001,187086,TULLAMORE RURAL,TULACH MHÓR (TUATH),N,2ae19629-3f22-13a3-e055-000000000001,TULLAMORE,13180401,Y,2ae19629-1496-13a3-e055-000000000001,OFFALY COUNTY COUNCIL,OY,OFFALY,Uíbh Fhailí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,1779,1776,3555,1187,19,1,75,1282,18912000,Sq Metres,18912495.138092,39827.2177238028,2ae19629-1a84-13a3-e055-000000000001,194,498,229,311,254,59,231,1776,176,627,329,133,241,43,230,1779,370,1125,558,444,495,102,461,3555,3112
2ae19629-1a93-13a3-e055-000000000001,2ae19629-1a93-13a3-e055-000000000001,ARTAGH NORTH,CSO ED-2022,2ae19629-1a93-13a3-e055-000000000001,197004,ARTAGH NORTH,AIRTEACH THUAIDH,Y,2ae19629-3f25-13a3-e055-000000000001,ROSCOMMON,13190401,Y,2ae19629-1497-13a3-e055-000000000001,ROSCOMMON COUNTY COUNCIL,RN,ROSCOMMON,Ros Comáin,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,436,428,864,336,5,30,80,451,37631000,Sq Metres,37630752.2964783,43286.531240472,2ae19629-1a93-13a3-e055-000000000001,26,106,60,101,63,22,50,428,19,142,88,41,68,10,68,436,45,248,148,142,131,32,118,864,3113
2ae19629-1a9c-13a3-e055-000000000001,2ae19629-1a9c-13a3-e055-000000000001,ARTAGH SOUTH,CSO ED-2022,2ae19629-1a9c-13a3-e055-000000000001,197005,ARTAGH SOUTH,AIRTEACH THEAS,Y,2ae19629-3f25-13a3-e055-000000000001,ROSCOMMON,13190401,Y,2ae19629-1497-13a3-e055-000000000001,ROSCOMMON COUNTY COUNCIL,RN,ROSCOMMON,Ros Comáin,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,231,232,463,175,1,18,46,240,36118000,Sq Metres,36117527.5306091,39189.9354598487,2ae19629-1a9c-13a3-e055-000000000001,12,41,35,76,37,9,22,232,12,58,50,29,45,7,30,231,24,99,85,105,82,16,52,463,3114
2ae19629-1aa1-13a3-e055-000000000001,2ae19629-1aa1-13a3-e055-000000000001,MONAGHAN RURAL,CSO ED-2022,2ae19629-1aa1-13a3-e055-000000000001,177058,MONAGHAN RURAL,MUINEACHÁN (TUATH),Y,2ae19629-3f1e-13a3-e055-000000000001,MONAGHAN,13170400,Y,2ae19629-1495-13a3-e055-000000000001,MONAGHAN COUNTY COUNCIL,MN,MONAGHAN,Muineachán,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,3276,3135,6411,2319,54,10,181,2564,28881000,Sq Metres,28880792.9242554,42752.1513777213,2ae19629-1aa1-13a3-e055-000000000001,198,674,468,630,453,116,596,3135,138,801,723,297,524,120,673,3276,336,1475,1191,927,977,236,1269,6411,3115
2ae19629-1ab3-13a3-e055-000000000001,2ae19629-1ab3-13a3-e055-000000000001,BALLAGHADERREEN,CSO ED-2022,2ae19629-1ab3-13a3-e055-000000000001,197011,BALLAGHADERREEN,BEALACH AN DOIRÍN,Y,2ae19629-3f24-13a3-e055-000000000001,BOYLE,13190400,Y,2ae19629-1497-13a3-e055-000000000001,ROSCOMMON COUNTY COUNCIL,RN,ROSCOMMON,Ros Comáin,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,1598,1656,3254,1227,38,72,354,1691,44604000,Sq Metres,44604250.815979,44042.5504743354,2ae19629-1ab3-13a3-e055-000000000001,80,300,171,355,274,92,384,1656,52,345,262,171,270,54,444,1598,132,645,433,526,544,146,828,3254,3116
2ae19629-1ab6-13a3-e055-000000000001,2ae19629-1ab6-13a3-e055-000000000001,CLONES RURAL,CSO ED-2022,2ae19629-1ab6-13a3-e055-000000000001,177023,CLONES RURAL,CLUAIN EOIS (TUATH),Y,2ae19629-3f20-13a3-e055-000000000001,BALLYBAY-CLONES,13170402,Y,2ae19629-1495-13a3-e055-000000000001,MONAGHAN COUNTY COUNCIL,MN,MONAGHAN,Muineachán,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,821,791,1612,604,9,5,63,681,27343000,Sq Metres,27343396.6483154,42849.7168516919,2ae19629-1ab6-13a3-e055-000000000001,57,214,87,176,124,38,95,791,44,301,146,82,111,35,102,821,101,515,233,258,235,73,197,1612,3117
2ae19629-1abc-13a3-e055-000000000001,2ae19629-1abc-13a3-e055-000000000001,BALLINLOUGH,CSO ED-2022,2ae19629-1abc-13a3-e055-000000000001,197012,BALLINLOUGH,BAILE AN LOCHA,Y,2ae19629-3f25-13a3-e055-000000000001,ROSCOMMON,13190401,Y,2ae19629-1497-13a3-e055-000000000001,ROSCOMMON COUNTY COUNCIL,RN,ROSCOMMON,Ros Comáin,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,581,557,1138,466,8,42,101,617,50825000,Sq Metres,50824690.4836121,41145.639326349,2ae19629-1abc-13a3-e055-000000000001,33,135,81,134,57,23,94,557,23,173,126,42,84,12,121,581,56,308,207,176,141,35,215,1138,3118
2ae19629-1ac5-13a3-e055-000000000001,2ae19629-1ac5-13a3-e055-000000000001,TEDAVNET,CSO ED-2022,2ae19629-1ac5-13a3-e055-000000000001,177068,TEDAVNET,TIGH DAMHNATA,Y,2ae19629-3f1e-13a3-e055-000000000001,MONAGHAN,13170400,Y,2ae19629-1495-13a3-e055-000000000001,MONAGHAN COUNTY COUNCIL,MN,MONAGHAN,Muineachán,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,494,514,1008,335,6,2,29,372,22687000,Sq Metres,22686777.1965332,41864.8316744051,2ae19629-1ac5-13a3-e055-000000000001,39,127,73,151,59,28,37,514,37,169,126,50,55,13,44,494,76,296,199,201,114,41,81,1008,3119
2ae19629-1ac9-13a3-e055-000000000001,2ae19629-1ac9-13a3-e055-000000000001,BALLYDANGAN,CSO ED-2022,2ae19629-1ac9-13a3-e055-000000000001,197014,BALLYDANGAN,BAILE DAIGHEAN,Y,2ae19629-3f26-13a3-e055-000000000001,ATHLONE,13190402,Y,2ae19629-1497-13a3-e055-000000000001,ROSCOMMON COUNTY COUNCIL,RN,ROSCOMMON,Ros Comáin,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,396,388,784,260,3,2,25,290,31970000,Sq Metres,31970347.2027893,41491.9866209509,2ae19629-1ac9-13a3-e055-000000000001,32,128,48,78,48,4,50,388,32,165,65,34,47,4,49,396,64,293,113,112,95,8,99,784,3120
2ae19629-1ae2-13a3-e055-000000000001,2ae19629-1ae2-13a3-e055-000000000001,BELLANAGARE,CSO ED-2022,2ae19629-1ae2-13a3-e055-000000000001,197020,BELLANAGARE,BÉAL ÁTHA NA GCARR,Y,2ae19629-3f24-13a3-e055-000000000001,BOYLE,13190400,Y,2ae19629-1497-13a3-e055-000000000001,ROSCOMMON COUNTY COUNCIL,RN,ROSCOMMON,Ros Comáin,Connacht,IE042,West,IE04,Northern and Western,IE0,Ireland,329,364,693,281,5,25,65,376,50169000,Sq Metres,50168926.3140259,42983.1075909349,2ae19629-1ae2-13a3-e055-000000000001,30,94,60,76,21,20,63,364,19,104,70,26,41,13,56,329,49,198,130,102,62,33,119,693,3121
2ae19629-1b37-13a3-e055-000000000001,2ae19629-1b37-13a3-e055-000000000001,MULLINGAR RURAL,CSO ED-2022,2ae19629-1b37-13a3-e055-000000000001,237079,MULLINGAR RURAL,AN MUILEANN GCEARR (TUATH),Y,2ae19629-3ef4-13a3-e055-900000000111,MULLINGAR,13230403,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,5963,5670,11633,3862,65,5,170,4102,17408000,Sq Metres,17407720.3547668,40751.8676868964,2ae19629-1b37-13a3-e055-000000000001,522,1567,773,940,735,184,949,5670,470,1832,1193,502,731,146,1089,5963,992,3399,1966,1442,1466,330,2038,11633,3122
2ae19629-1b3b-13a3-e055-000000000001,2ae19629-1b3b-13a3-e055-000000000001,DUNGARVAN RURAL,CSO ED-2022,2ae19629-1b3b-13a3-e055-000000000001,227034,DUNGARVAN RURAL,DÚN GARBHÁN (TUATH),N,2ae19629-3f31-13a3-e055-000000000001,DUNGARVAN,13220400,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,1046,1050,2096,700,12,13,45,770,18591000,Sq Metres,18590821.9715881,46205.6343746622,2ae19629-1b3b-13a3-e055-000000000001,98,325,133,186,129,35,144,1050,73,373,220,76,113,27,164,1046,171,698,353,262,242,62,308,2096,3123
2ae19629-1b3e-13a3-e055-000000000001,2ae19629-1b3e-13a3-e055-000000000001,RINGVILLE,CSO ED-2022,2ae19629-1b3e-13a3-e055-000000000001,227081,RINGVILLE,AN RINN,Y,2ae19629-3f31-13a3-e055-000000000001,DUNGARVAN,13220400,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,772,776,1548,513,6,88,45,652,24273000,Sq Metres,24272694.4503479,44253.0554918329,2ae19629-1b3e-13a3-e055-000000000001,74,247,88,115,125,19,108,776,74,273,135,62,100,12,116,772,148,520,223,177,225,31,224,1548,3124
2ae19629-1b4c-13a3-e055-000000000001,2ae19629-1b4c-13a3-e055-000000000001,CASTLETOWN,CSO ED-2022,2ae19629-1b4c-13a3-e055-000000000001,237025,CASTLETOWN,BAILE AN CHAISLEÁIN,Y,2ae19629-3f37-13a3-e055-000000000001,MOATE,13230401,Y,2ae19629-149b-13a3-e055-000000000001,WESTMEATH COUNTY COUNCIL,WH,WESTMEATH,An Iarmhí,Leinster,IE063,Midlands,IE06,Eastern and Midland,IE0,Ireland,407,417,824,278,1,3,24,306,26242000,Sq Metres,26241658.7538452,41778.8134520665,2ae19629-1b4c-13a3-e055-000000000001,35,135,48,86,37,17,59,417,25,166,80,32,47,8,49,407,60,301,128,118,84,25,108,824,3125
2ae19629-1b6f-13a3-e055-000000000001,2ae19629-1b6f-13a3-e055-000000000001,TRAMORE,CSO ED-2022,2ae19629-1b6f-13a3-e055-000000000001,227090,TRAMORE,TRÁ MHÓR,Y,2ae19629-3f33-13a3-e055-000000000001,TRAMORE-WATERFORD CITY WEST,13220420,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,5075,4874,9949,3773,56,309,259,4397,16642000,Sq Metres,16641760.9693298,40828.9845902681,2ae19629-1b6f-13a3-e055-000000000001,452,1384,688,852,691,156,651,4874,393,1560,1162,390,653,129,788,5075,845,2944,1850,1242,1344,285,1439,9949,3126
2ae19629-1b78-13a3-e055-000000000001,2ae19629-1b78-13a3-e055-000000000001,GURTEEN,CSO ED-2022,2ae19629-1b78-13a3-e055-000000000001,227048,GURTEEN,AN GOIRTÍN,N,2ae19629-3f32-13a3-e055-000000000001,PORTLAW-KILMACTHOMAS,13220401,Y,2ae19629-149a-13a3-e055-000000000001,WATERFORD CITY AND COUNTY COUNCIL,WD,WATERFORD,Port Láirge,Munster,IE052,South-East,IE05,Southern,IE0,Ireland,168,215,383,134,5,1,17,157,49367000,Sq Metres,49366632.2015076,41993.0438489759,2ae19629-1b78-13a3-e055-000000000001,39,62,25,37,26,10,16,215,17,63,29,19,27,4,9,168,56,125,54,56,53,14,25,383,3127
2ae19629-1be9-13a3-e055-000000000001,2ae19629-1be9-13a3-e055-000000000001,KILLOSCULLY,CSO ED-2022,2ae19629-1be9-13a3-e055-000000000001,217104,KILLOSCULLY,CILL Ó SCOLAÍ,Y,2ae19629-3ef4-13a3-e055-662310000001,NEWPORT,13210405,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,254,256,510,170,0,5,11,186,26281000,Sq Metres,26280596.3910522,39140.6193520358,2ae19629-1be9-13a3-e055-000000000001,31,80,47,46,28,9,15,256,31,94,61,21,27,5,15,254,62,174,108,67,55,14,30,510,3128
2ae19629-1bfc-13a3-e055-000000000001,2ae19629-1bfc-13a3-e055-000000000001,DOLLA,CSO ED-2022,2ae19629-1bfc-13a3-e055-000000000001,217067,DOLLA,AN DOLADH,Y,2ae19629-3ef4-13a3-e055-662310000001,NEWPORT,13210405,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,98,114,212,78,1,2,22,103,28719000,Sq Metres,28718742.9226685,41308.4385370847,2ae19629-1bfc-13a3-e055-000000000001,12,27,16,26,6,2,25,114,9,31,26,10,8,0,14,98,21,58,42,36,14,2,39,212,3129
2ae19629-1bfd-13a3-e055-000000000001,2ae19629-1bfd-13a3-e055-000000000001,DONOHILL,CSO ED-2022,2ae19629-1bfd-13a3-e055-000000000001,217068,DONOHILL,DÚN EOCHAILLE,Y,2ae19629-3f30-13a3-e055-000000000001,CASHEL-TIPPERARY,13210404,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,310,346,656,241,2,5,34,282,33653000,Sq Metres,33652751.2120667,44975.0991392751,2ae19629-1bfd-13a3-e055-000000000001,34,78,46,76,55,14,43,346,17,104,62,32,54,5,36,310,51,182,108,108,109,19,79,656,3130
2ae19629-1c06-13a3-e055-000000000001,2ae19629-1c06-13a3-e055-000000000001,DROM,CSO ED-2022,2ae19629-1c06-13a3-e055-000000000001,217070,DROM,AN DROM,Y,2ae19629-3f2d-13a3-e055-000000000001,ROSCREA-TEMPLEMORE,13210401,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,592,620,1212,402,2,6,43,453,47087000,Sq Metres,47086653.7229309,59211.9738340687,2ae19629-1c06-13a3-e055-000000000001,68,198,109,122,49,19,55,620,47,235,144,46,60,10,50,592,115,433,253,168,109,29,105,1212,3131
2ae19629-1c18-13a3-e055-000000000001,2ae19629-1c18-13a3-e055-000000000001,THURLES RURAL,CSO ED-2022,2ae19629-1c18-13a3-e055-000000000001,217161,THURLES RURAL,DURLAS (TUATH),Y,2ae19629-3ef4-13a3-e055-000005500001,THURLES,13210406,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,1182,1183,2365,853,10,5,57,925,38575000,Sq Metres,38574603.2705994,50020.5703588538,2ae19629-1c18-13a3-e055-000000000001,128,393,166,217,127,41,111,1183,84,429,269,91,118,32,159,1182,212,822,435,308,245,73,270,2365,3132
2ae19629-1c23-13a3-e055-000000000001,2ae19629-1c23-13a3-e055-000000000001,TIPPERARY RURAL,CSO ED-2022,2ae19629-1c23-13a3-e055-000000000001,217165,TIPPERARY RURAL,TIOBRAID ÁRANN (TUATH),Y,2ae19629-3f30-13a3-e055-000000000001,CASHEL-TIPPERARY,13210404,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,1071,1088,2159,815,4,3,64,886,37230000,Sq Metres,37230179.218689,43701.5835223879,2ae19629-1c23-13a3-e055-000000000001,93,272,202,206,145,42,128,1088,75,335,260,76,146,30,149,1071,168,607,462,282,291,72,277,2159,3133
2ae19629-1c28-13a3-e055-000000000001,2ae19629-1c28-13a3-e055-000000000001,GARRANGIBBON,CSO ED-2022,2ae19629-1c28-13a3-e055-000000000001,217078,GARRANGIBBON,GARRÁN GHIOBÚIN,Y,2ae19629-3f2e-13a3-e055-000000000001,CARRICK-ON-SUIR,13210402,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,327,336,663,247,2,7,23,279,36721000,Sq Metres,36721096.1044006,40509.6587133465,2ae19629-1c28-13a3-e055-000000000001,18,83,52,77,50,12,44,336,24,97,83,29,54,7,33,327,42,180,135,106,104,19,77,663,3134
2ae19629-1c2d-13a3-e055-000000000001,2ae19629-1c2d-13a3-e055-000000000001,TUBBRID,CSO ED-2022,2ae19629-1c2d-13a3-e055-000000000001,217167,TUBBRID,TIOBRAID,Y,2ae19629-3ef4-13a3-e055-000005400001,CAHIR,13210407,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,320,333,653,225,1,12,37,275,32008000,Sq Metres,32008187.8771667,39932.2579712272,2ae19629-1c2d-13a3-e055-000000000001,31,113,43,65,37,8,36,333,26,106,65,34,39,5,45,320,57,219,108,99,76,13,81,653,3135
2ae19629-1c2e-13a3-e055-000000000001,2ae19629-1c2e-13a3-e055-000000000001,TULLAGHMELAN,CSO ED-2022,2ae19629-1c2e-13a3-e055-000000000001,217168,TULLAGHMELAN,TULAIGH MHAOLÁIN,Y,2ae19629-3ef4-13a3-e055-000005400001,CAHIR,13210407,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,560,556,1116,404,7,3,30,444,23947000,Sq Metres,23947298.4446716,41400.0755372733,2ae19629-1c2e-13a3-e055-000000000001,48,174,68,110,66,27,63,556,51,205,95,57,62,20,70,560,99,379,163,167,128,47,133,1116,3136
2ae19629-1c53-13a3-e055-000000000001,2ae19629-1c53-13a3-e055-000000000001,CASHEL RURAL,CSO ED-2022,2ae19629-1c53-13a3-e055-000000000001,217045,CASHEL RURAL,CAISEAL (TUATH),Y,2ae19629-3f30-13a3-e055-000000000001,CASHEL-TIPPERARY,13210404,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,1618,1465,3083,1033,12,2,73,1120,40375000,Sq Metres,40375182.7871094,44289.5380365265,2ae19629-1c53-13a3-e055-000000000001,120,369,171,299,192,56,258,1465,95,513,247,179,226,53,305,1618,215,882,418,478,418,109,563,3083,3137
2ae19629-1c56-13a3-e055-000000000001,2ae19629-1c56-13a3-e055-000000000001,HOLYCROSS,CSO ED-2022,2ae19629-1c56-13a3-e055-000000000001,217087,HOLYCROSS,MAINISTIR NA CROICHE,Y,2ae19629-3ef4-13a3-e055-000005500001,THURLES,13210406,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,707,730,1437,532,3,10,42,587,35182000,Sq Metres,35181954.0594788,47421.0814449043,2ae19629-1c56-13a3-e055-000000000001,62,253,85,187,61,21,61,730,48,257,137,80,84,16,85,707,110,510,222,267,145,37,146,1437,3138
2ae19629-1c5d-13a3-e055-000000000001,2ae19629-1c5d-13a3-e055-000000000001,CLOGHEEN,CSO ED-2022,2ae19629-1c5d-13a3-e055-000000000001,217048,CLOGHEEN,AN CHLOICHÍN,Y,2ae19629-3ef4-13a3-e055-000005400001,CAHIR,13210407,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,484,527,1011,410,3,16,48,477,65811000,Sq Metres,65810836.6264954,45856.4096961732,2ae19629-1c5d-13a3-e055-000000000001,36,143,47,98,73,26,104,527,27,163,75,34,70,19,96,484,63,306,122,132,143,45,200,1011,3139
2ae19629-1c60-13a3-e055-000000000001,2ae19629-1c60-13a3-e055-000000000001,KILBARRON,CSO ED-2022,2ae19629-1c60-13a3-e055-000000000001,217090,KILBARRON,CILL BHARRÁIN,Y,2ae19629-3f2c-13a3-e055-000000000001,NENAGH,13210400,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,336,310,646,253,5,63,29,350,46922000,Sq Metres,46922407.197876,42842.0359940779,2ae19629-1c60-13a3-e055-000000000001,28,98,42,71,25,11,35,310,32,140,62,27,30,3,42,336,60,238,104,98,55,14,77,646,3140
2ae19629-1c6f-13a3-e055-000000000001,2ae19629-1c6f-13a3-e055-000000000001,NENAGH RURAL,CSO ED-2022,2ae19629-1c6f-13a3-e055-000000000001,217135,NENAGH RURAL,AN TAONACH (TUATH),Y,2ae19629-3f2c-13a3-e055-000000000001,NENAGH,13210400,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,1015,965,1980,694,5,9,45,753,33933000,Sq Metres,33932604.6055908,58071.8932110373,2ae19629-1c6f-13a3-e055-000000000001,132,354,120,160,82,22,95,965,121,435,200,59,78,20,102,1015,253,789,320,219,160,42,197,1980,3141
2ae19629-1c75-13a3-e055-000000000001,2ae19629-1c75-13a3-e055-000000000001,CLONBEG,CSO ED-2022,2ae19629-1c75-13a3-e055-000000000001,217053,CLONBEG,CLUAIN BIG,Y,2ae19629-3f30-13a3-e055-000000000001,CASHEL-TIPPERARY,13210404,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,379,398,777,298,4,14,38,354,55480000,Sq Metres,55479662.5387268,42516.8002822269,2ae19629-1c75-13a3-e055-000000000001,46,141,36,65,54,14,42,398,33,153,59,17,38,22,57,379,79,294,95,82,92,36,99,777,3142
2ae19629-1c76-13a3-e055-000000000001,2ae19629-1c76-13a3-e055-000000000001,CLONEEN,CSO ED-2022,2ae19629-1c76-13a3-e055-000000000001,217054,CLONEEN,AN CLUAINÍN,Y,2ae19629-3f2e-13a3-e055-000000000001,CARRICK-ON-SUIR,13210402,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,246,251,497,167,2,1,13,183,27181000,Sq Metres,27181376.500885,40223.5992279073,2ae19629-1c76-13a3-e055-000000000001,15,85,26,52,36,8,29,251,13,107,43,30,23,5,25,246,28,192,69,82,59,13,54,497,3143
2ae19629-1c89-13a3-e055-000000000001,2ae19629-1c89-13a3-e055-000000000001,PEPPARDSTOWN,CSO ED-2022,2ae19629-1c89-13a3-e055-000000000001,217143,PEPPARDSTOWN,BAILE BHRIODÚNACH,Y,2ae19629-3f2e-13a3-e055-000000000001,CARRICK-ON-SUIR,13210402,Y,2ae19629-1499-13a3-e055-000000000001,TIPPERARY COUNTY COUNCIL,TY,TIPPERARY,Tiobraid Árann,Munster,IE051,Mid-West,IE05,Southern,IE0,Ireland,753,691,1444,538,11,2,37,588,44888000,Sq Metres,44888151.6743469,51562.0262650007,2ae19629-1c89-13a3-e055-000000000001,36,173,84,127,142,27,102,691,39,207,138,59,145,22,143,753,75,380,222,186,287,49,245,1444,3144
