application_number,latitude,longitude
3288/21,53.3635726,-6.2672158
WEB1087/22,53.3337031,-6.2811645
3837/21,53.3857343,-6.1667076
3838/21,53.3578446,-6.256578699999999
WEB1096/22,53.3538231,-6.2713893
WEB5104/21,53.3710406,-6.2988709
WEB1839/21,53.3755835,-6.1957163
WEB1843/21,53.3876004,-6.1863817
3857/21,53.4012459,-6.2058613
3227/22,53.3114534,-6.2755736
3859/21,53.3302796,-6.328589999999999
3863/21,53.3286078,-6.308661799999999
WEB1113/22,53.39521240000001,-6.276860399999999
3319/21,53.3368355,-6.2876562
3322/21,53.36395959999999,-6.2739742
WEB1852/21,53.3649608,-6.1875613
3872/21,53.32416869999999,-6.255267
WEB1858/21,53.3783885,-6.262323899999999
3253/22,53.3895115,-6.298250299999999
3328/21,53.3617223,-6.3041436
WEB1116/22,53.3804039,-6.252943999999999
3886/21,53.312119,-6.2386363
3246/22,53.3891059,-6.3185541
3344/21,53.3336784,-6.281234
WEB1123/22,53.3538231,-6.2713893
3252/22,53.39081210000001,-6.2832664
3258/22,53.329885,-6.2434527
3232/22,53.38088990000001,-6.1643095
3260/22,53.3909775,-6.171564200000001
3888/21,53.3205751,-6.2156745
3899/21,53.37507799999999,-6.255497999999999
3265/22,53.3590527,-6.261558
WEB5132/21,53.377205,-6.1835664
WEB1131/22,53.3856604,-6.2101978
WEB1864/21,53.3091812,-6.2979908
WEB5131/21,53.3681376,-6.252288200000001
WEB1135/22,53.3192084,-6.250810599999999
WEB1136/22,53.3380021,-6.3523336
WEB5137/21,53.34239789999999,-6.308442599999999
WEB5141/21,53.32343059999999,-6.272505799999999
WEB1876/21,53.3876004,-6.1863817
3925/21,53.32974369999999,-6.261871999999999
3303/22,53.3364428,-6.252746699999999
WEB1139/22,53.36731529999999,-6.2226658
3931/21,53.403052,-6.2154507
3397/21,53.35470669999999,-6.2691352
3396/21,53.3194166,-6.215091999999999
3956/21,53.3895209,-6.2996672
WEB1144/22,53.3870276,-6.2160614
WEB1886/21,53.3660922,-6.2563352
3402/21,53.3715183,-6.2673263
WEB1883/21,53.3238889,-6.2533901
WEB5156/21,53.3644519,-6.2600908
3407/21,53.37950739999999,-6.1570677
3418/21,53.3319966,-6.274859699999999
3410/21,53.403237,-6.2229584
3414/21,53.3563972,-6.268076499999999
WEB1900/21,53.3636979,-6.3080937
3952/21,53.3898406,-6.241325
3339/22,53.3404394,-6.2798053
3321/22,53.363993,-6.3164549
WEB1907/21,53.3773724,-6.2849716
WEB5163/21,53.3096784,-6.2998207
3353/22,53.3838097,-6.2292225
3980/21,53.3591493,-6.2798354
WEB1918/21,53.3151227,-6.288081099999999
WEB5173/21,53.3880578,-6.1860259
3442/21,53.3553246,-6.26472
WEB1160/22,53.3797377,-6.1823314
3444/21,53.3987639,-6.2563352
WEB1164/22,53.3640538,-6.1774041
WEB1165/22,53.3363789,-6.301969199999999
3451/21,53.324212,-6.3176837
3992/21,53.3300817,-6.31403
WEB5186/21,53.340785,-6.2805309
3456/21,53.3946389,-6.2161433
WEB1923/21,53.3791642,-6.2831052
4004/21,53.3187064,-6.239363399999999
3467/21,53.3213079,-6.2641253
3385/22,53.3140551,-6.2381603
4023/21,53.3551875,-6.2355306
WEB1171/22,53.3800876,-6.2338043
3474/21,53.3158477,-6.2936014
4021/21,53.3519196,-6.2664712
3399/22,53.364262,-6.2566423
WEB1933/21,53.38702060000001,-6.2790547
3379/22,53.3912363,-6.2808391
4038/21,53.35504599999999,-6.251573400000001
3425/22,53.3285407,-6.2888478
